21.39303482587064,12.437810945273627,9.452736318407958,9.452736318407958,9.452736318407958,8.457711442786067,8.457711442786067,7.462686567164176,7.462686567164176,5.970149253731341
37.20626631853786,22.845953002610962,12.793733681462141,12.402088772845952,5.091383812010443,3.002610966057441,2.219321148825065,2.088772845953003,1.4360313315926891,0.9138381201044387
22.347266881028936,20.57877813504823,15.7556270096463,13.665594855305466,10.610932475884242,4.340836012861735,4.019292604501607,3.054662379421221,2.8938906752411566,2.733118971061093
20.871559633027516,16.055045871559628,13.761467889908252,8.944954128440363,8.027522935779814,7.339449541284401,7.339449541284401,6.422018348623851,5.733944954128439,5.504587155963301
20.437956204379557,20.194647201946466,14.841849148418488,9.245742092457418,7.785888077858878,7.542579075425788,6.569343065693428,5.352798053527978,4.379562043795619,3.6496350364963486
19.969512195121947,15.243902439024387,15.091463414634143,12.499999999999996,10.21341463414634,7.774390243902436,5.9451219512195115,5.030487804878048,4.573170731707316,3.658536585365853
13.551401869158882,11.68224299065421,10.280373831775703,10.280373831775703,10.280373831775703,9.345794392523366,9.345794392523366,8.411214953271031,8.411214953271031,8.411214953271031
26.172839506172835,15.555555555555554,15.555555555555554,15.555555555555554,5.679012345679011,5.432098765432097,4.444444444444443,3.9506172839506166,3.9506172839506166,3.703703703703703
24.532710280373827,23.130841121495322,22.42990654205607,17.056074766355135,3.621495327102803,1.9859813084112146,1.9859813084112146,1.9859813084112146,1.6355140186915882,1.6355140186915882
40.10695187165775,25.133689839572188,14.705882352941174,4.545454545454545,3.4759358288770046,3.20855614973262,2.67379679144385,2.4064171122994646,1.8716577540106951,1.8716577540106951
17.24806201550388,15.116279069767444,10.852713178294577,9.30232558139535,8.527131782945737,8.333333333333334,8.139534883720932,7.945736434108529,7.751937984496125,6.782945736434111
16.464471403812823,14.038128249566723,12.82495667244367,12.478336221837086,10.398613518197571,7.452339688041593,7.452339688041593,6.932409012131716,6.239168110918543,5.719237435008665
38.21339950372209,33.25062034739454,10.297766749379653,8.560794044665013,3.101736972704715,2.7295285359801484,1.2406947890818858,1.2406947890818858,0.7444168734491315,0.6203473945409429
22.901849217638688,21.906116642958743,16.785206258890465,9.815078236130866,8.819345661450923,5.120910384068277,4.8364153627311515,4.551920341394024,2.7027027027027017,2.5604551920341385
